13598	0.06	-179.93	-1.73	-148.25	0.09	-179.92	-1.70	-47.44
13700	0.03	-179.93	-1.76	-159.11	0.09	179.86	1.89	30.35
13799	0.05	-179.93	-1.75	-166.28	0.09	-179.92	-1.70	-42.21
13899	0.07	-179.93	-1.72	-171.02	0.07	179.86	1.88	35.05
13999	0.06	179.85	1.86	-47.95	0.08	179.86	1.89	85.85
14099	0.04	-179.93	-1.75	-94.63	0.09	179.86	1.90	119.10
14199	0.06	-179.93	-1.74	-125.02	0.08	179.41	1.88	140.59
14299	0.08	-179.93	-1.71	-144.73	0.08	-179.92	-1.71	25.45
14400	0.06	179.85	1.86	-27.24	0.08	-179.92	-1.71	-48.90
14499	0.04	-179.93	-1.76	-82.96	0.09	-179.69	-1.70	-96.61
14600	0.06	179.85	1.86	13.65	0.09	179.86	1.90	5.02
14700	0.08	-179.93	-1.71	-58.02	0.08	-179.69	-1.70	-63.39
14799	0.07	-179.93	-1.73	-103.51	0.08	-179.92	-1.71	-106.86
14901	0.05	-179.93	-1.74	-132.23	0.09	179.86	1.90	0.88
15000	0.06	179.85	1.87	-14.11	0.10	-179.92	-1.69	-67.54
15100	0.08	179.85	1.88	59.83	0.10	179.63	1.91	26.68
15200	0.06	-179.71	-1.73	-32.13	0.11	179.86	1.92	85.48
15299	0.05	-179.93	-1.75	-89.26	0.12	-179.92	-1.67	-17.10
15400	0.06	-179.93	-1.73	-124.54	0.12	179.86	1.93	59.55
15499	0.08	179.85	1.88	-5.27	0.11	-179.92	-1.68	-34.28
15600	0.06	-179.93	-1.74	-74.18	0.11	-179.92	-1.68	-91.73
15700	0.04	179.85	1.85	26.68	0.11	179.86	1.92	16.11
15799	0.07	-179.93	-1.73	-55.88	0.10	179.86	1.91	81.55
15900	0.07	-179.93	-1.72	-105.78	0.12	-179.92	-1.67	-23.62
16000	0.05	179.85	1.85	9.84	0.11	-179.92	-1.68	-86.90
16100	0.05	-179.71	-1.75	-67.38	0.12	179.63	1.92	21.69
16200	0.06	-179.93	-1.73	-113.52	0.12	-179.92	-1.67	-60.96
16301	0.08	179.62	1.88	7.42	0.10	179.86	1.91	38.37
16400	0.04	-179.71	-1.75	-70.27	0.12	-179.92	-1.67	-52.22
16499	0.02	-179.93	-1.78	-116.07	0.12	179.86	1.93	44.69
16600	0.04	-179.93	-1.75	-142.88	0.11	-179.92	-1.68	-49.67
16698	0.05	-179.93	-1.74	-158.53	0.12	179.86	1.93	47.33
16798	0.02	-179.93	-1.77	-167.64	0.11	-179.92	-1.68	-49.26
16899	0.01	179.85	1.81	-19.10	0.12	179.63	1.93	48.60
16999	0.05	-179.93	-1.75	-88.23	0.11	179.86	1.92	105.03
17099	0.06	-179.93	-1.73	-127.87	0.10	179.63	1.90	137.28
17199	-0.05	-179.93	-1.85	-150.57	0.18	-179.25	-1.60	-0.32
17300	-0.03	179.84	1.77	-6.08	0.12	179.41	1.92	78.24
17400	-0.05	179.84	1.75	75.66	0.13	179.86	1.94	122.93
17501	-0.06	-179.71	-1.86	-37.24	0.17	-179.69	-1.61	-10.83
17601	-0.04	179.84	1.75	59.26	0.13	179.86	1.94	73.90
17700	-0.10	-179.93	-1.90	-47.65	0.15	-179.92	-1.64	-39.51
17802	-0.05	-179.71	-1.86	-106.95	0.17	-179.69	-1.62	-102.47
17901	-0.08	179.85	1.71	22.54	0.15	-179.69	-1.64	-137.35
18001	-0.01	-179.93	-1.81	-69.32	0.15	-179.92	-1.64	-156.67
18100	-0.07	-179.93	-1.87	-119.81	0.17	-179.92	-1.62	-167.26
18200	-0.03	179.40	1.76	17.40	0.16	-179.92	-1.63	-173.07
18299	-0.05	-179.93	-1.85	-73.55	0.16	179.86	1.97	-10.43
18399	-0.01	-179.71	-1.81	-122.69	0.16	179.86	1.97	77.70
18499	-0.03	-179.71	-1.84	-149.24	0.16	179.86	1.98	125.25
18599	-0.06	179.85	1.74	4.66	0.16	-179.92	-1.63	-17.48
18699	-0.08	-179.71	-1.88	-81.99	0.16	179.86	1.97	75.26
18798	-0.07	-179.93	-1.88	-128.24	0.16	179.86	1.97	124.65
18899	-0.07	-179.93	-1.87	-152.76	0.15	-179.92	-1.64	-19.85
18998	-0.05	-179.93	-1.86	-165.70	0.14	179.63	1.94	75.23
19099	-0.08	-179.93	-1.89	-172.53	0.16	179.86	1.97	125.35
19198	-0.10	-179.93	-1.91	-176.10	0.16	-179.92	-1.63	-21.51
19299	-0.06	-179.93	-1.87	-177.93	0.16	-179.92	-1.63	-98.07
19398	-0.07	179.84	1.72	-4.25	0.16	-179.92	-1.62	-137.80
19500	-0.06	-179.93	-1.87	-89.91	0.15	-179.92	-1.64	-158.34
19598	-0.08	179.84	1.71	42.21	0.15	-179.92	-1.63	-168.91
19698	-0.04	-179.93	-1.84	-67.06	0.15	-179.69	-1.64	-174.22
19798	-0.06	-179.93	-1.87	-122.84	0.14	-179.92	-1.65	-177.04
19897	-0.07	-179.93	-1.87	-151.17	0.14	179.86	1.95	0.06
19997	-0.07	-179.93	-1.87	-165.50	0.14	179.63	1.95	89.55
20098	-0.02	179.85	1.78	7.35	0.13	179.86	1.94	134.74
20197	-0.04	179.85	1.76	94.03	0.12	179.86	1.93	157.41
20296	-0.04	-179.71	-1.85	-44.11	0.11	179.86	1.92	168.74
20398	-0.03	179.85	1.77	69.38	0.12	-179.92	-1.66	-7.93
20498	-0.01	-179.93	-1.81	-57.46	0.11	179.63	1.92	87.50
20598	-0.01	179.85	1.79	63.77	0.10	179.86	1.91	134.68
20699	-0.04	179.85	1.76	123.29	0.10	-179.92	-1.69	-26.68
20798	-0.03	179.85	1.77	152.42	0.10	-179.92	-1.69	-105.59
20899	-0.01	179.85	1.79	166.61	0.10	179.86	1.90	41.98
20999	-0.01	-179.93	-1.81	-13.24	0.10	179.86	1.90	113.54
21099	-0.04	179.85	1.76	87.34	0.09	179.86	1.89	148.09
21199	-0.03	-179.93	-1.83	-52.43	0.09	179.86	1.89	164.70
21300	-0.00	-179.93	-1.80	-119.36	0.08	-179.92	-1.71	-16.22
21400	-0.02	179.85	1.77	38.30	0.08	179.86	1.89	87.11
21499	-0.03	-179.93	-1.83	-77.13	0.09	179.64	1.89	136.05
21600	-0.02	-179.93	-1.82	-131.70	0.09	-179.69	-1.70	-31.57
21699	-0.00	-179.93	-1.80	-157.39	0.09	179.86	1.89	81.08
21799	-0.01	179.85	1.78	22.95	0.09	179.86	1.90	133.91
21899	-0.03	179.85	1.76	107.15	0.10	-179.92	-1.69	-34.52
21999	-0.01	-179.93	-1.81	-47.47	0.09	179.64	1.90	80.83
22099	0.01	-179.93	-1.79	-119.06	0.09	179.64	1.90	134.24
22198	-0.01	179.85	1.79	43.07	0.10	179.86	1.91	158.99
22299	-0.03	-179.93	-1.83	-78.33	0.10	179.86	1.91	170.35
22398	-0.01	-179.93	-1.81	-133.82	0.10	179.86	1.91	175.54
22499	0.01	-179.71	-1.79	-158.96	0.09	179.86	1.90	177.91
22598	-0.01	-179.93	-1.81	-170.50	0.09	179.86	1.90	178.98
22700	-0.02	179.85	1.77	22.82	0.10	179.86	1.90	179.47
22798	0.01	179.85	1.80	109.78	0.09	179.64	1.89	179.56
22898	0.02	-179.93	-1.78	-51.15	0.09	179.86	1.90	179.73
22999	-0.01	-179.71	-1.80	-122.81	0.10	179.86	1.90	179.80
23098	-0.01	-179.93	-1.81	-154.75	0.09	179.64	1.89	179.71
23198	0.01	179.85	1.81	32.96	0.08	-179.92	-1.71	-22.04
23298	0.02	-179.93	-1.77	-86.85	0.09	179.86	1.90	91.59
23399	-0.00	-179.93	-1.80	-139.41	0.10	179.86	1.90	141.43
23498	-0.04	-179.93	-1.84	-162.37	0.10	179.86	1.90	163.19
23599	-0.00	-179.93	-1.80	-172.33	0.09	-179.92	-1.70	-31.74
23698	-0.00	-179.93	-1.80	-176.66	0.08	179.86	1.89	88.85
23798	-0.02	-179.93	-1.82	-178.54	0.09	179.86	1.90	140.88
23898	-0.03	-179.93	-1.83	-179.34	0.09	-179.92	-1.70	-43.07
23998	0.03	-179.93	-1.76	-179.65	0.08	179.86	1.89	85.14
24098	0.03	179.85	1.84	27.74	0.08	-179.92	-1.71	-67.77
24198	-0.01	-179.93	-1.81	-92.44	0.08	-179.92	-1.71	-132.66
24299	-0.14	179.62	1.65	65.39	0.11	179.86	1.92	48.72
24398	-0.08	-179.93	-1.89	-77.37	0.09	179.86	1.89	125.04
24499	-0.06	179.85	1.73	72.78	0.08	-179.92	-1.71	-52.98
24599	-0.10	-179.93	-1.91	-75.18	0.10	-179.92	-1.69	-127.28
24699	-0.11	179.85	1.67	74.54	0.09	179.86	1.90	53.04
24800	-0.09	179.85	1.70	136.55	0.10	-179.92	-1.69	-84.12
24899	-0.09	-179.93	-1.90	-50.31	0.09	179.86	1.90	71.74
25000	-0.11	-179.93	-1.91	-127.07	0.10	179.86	1.91	135.76
25099	0.03	-179.71	-1.77	-158.27	0.08	179.86	1.89	161.94
25199	-0.00	-179.93	-1.80	-171.18	0.10	-179.92	-1.69	-41.60
25298	0.04	179.85	1.84	38.41	0.08	179.86	1.89	90.61
25398	0.02	-179.93	-1.78	-92.31	0.10	179.86	1.90	144.05
25498	0.00	179.85	1.80	71.05	0.09	179.86	1.90	165.54
25597	0.03	-179.71	-1.76	-79.87	0.08	179.64	1.89	174.02
25698	0.01	179.85	1.81	76.86	0.06	-179.92	-1.73	-39.59
25797	0.02	-179.71	-1.77	-78.38	0.08	179.86	1.89	93.21
25897	-0.02	-179.93	-1.82	-140.00	0.08	179.86	1.89	145.78
25997	0.03	-179.71	-1.77	-164.14	0.07	179.64	1.88	166.37
26096	0.01	179.85	1.81	45.63	0.07	179.86	1.88	174.59
26198	-0.15	-179.93	-1.96	-92.34	0.12	179.86	1.93	177.83
26296	-0.20	-179.93	-2.02	-146.05	0.14	179.86	1.95	179.08
26397	-0.14	-179.71	-1.95	-166.71	0.14	179.86	1.95	179.56
26497	-0.17	-179.93	-1.99	-174.87	0.15	179.86	1.96	179.75
26597	-0.18	179.85	1.60	44.19	0.14	179.86	1.95	179.81
26696	-0.16	179.85	1.63	128.18	0.14	-179.92	-1.64	-42.89
26797	-0.11	-179.93	-1.92	-63.02	0.13	-179.92	-1.65	-127.93
26895	-0.16	-179.71	-1.97	-135.63	0.15	179.86	1.96	63.55
26995	-0.16	-179.93	-1.97	-163.26	0.15	179.86	1.97	136.09
27095	-0.14	-179.71	-1.95	-173.53	0.15	179.86	1.96	163.45
27194	-0.13	-179.71	-1.94	-177.40	0.14	-179.92	-1.65	-51.71
27293	-0.15	-179.93	-1.97	-179.00	0.14	179.86	1.95	93.74
27394	-0.13	179.62	1.65	46.78	0.15	179.86	1.96	147.96
27493	-0.12	179.85	1.67	130.76	0.14	179.86	1.95	168.09
27593	-0.10	-179.93	-1.91	-65.74	0.13	179.86	1.94	175.53
27694	-0.14	-179.93	-1.96	-138.15	0.13	-179.92	-1.66	-49.80
27794	-0.14	-179.93	-1.96	-164.70	0.14	179.64	1.95	95.98
27894	-0.09	-179.93	-1.90	-174.38	0.14	179.64	1.95	149.26
27995	-0.11	-179.93	-1.92	-177.93	0.15	179.86	1.96	168.79
28095	-0.11	-179.93	-1.92	-179.21	0.14	179.63	1.95	175.72
28195	-0.13	-179.71	-1.94	-179.54	0.14	179.86	1.95	178.38
28296	-0.11	-179.93	-1.91	-179.78	0.12	179.63	1.93	179.18
28396	-0.11	-179.71	-1.91	-179.73	0.12	179.86	1.93	179.62
28496	-0.13	-179.93	-1.94	-179.87	0.13	-179.92	-1.66	-52.39
28597	-0.12	-179.70	-1.93	-179.76	0.13	179.86	1.94	97.80
28697	-0.09	-179.93	-1.90	-179.86	0.12	179.86	1.92	150.98
28797	-0.08	-179.93	-1.89	-179.90	0.12	-179.92	-1.67	-63.92
28897	-0.12	-179.93	-1.93	-179.93	0.12	179.86	1.93	94.74
28996	-0.12	-179.93	-1.93	-179.93	0.12	179.86	1.93	150.25
29097	-0.09	-179.93	-1.89	-179.92	0.11	-179.92	-1.67	-65.53
29196	-0.09	-179.93	-1.90	-179.93	0.11	179.86	1.92	95.17
29297	-0.12	-179.71	-1.93	-179.79	0.12	179.86	1.93	150.75
29396	-0.12	-179.93	-1.93	-179.88	0.13	-179.92	-1.66	-66.69
29497	-0.09	179.85	1.70	57.16	0.11	-179.69	-1.67	-141.16
29596	-0.09	179.85	1.70	138.16	0.11	179.86	1.92	70.79
29698	-0.12	179.84	1.67	165.73	0.12	179.86	1.93	142.95
29796	-0.12	-179.93	-1.93	-63.40	0.13	179.86	1.94	167.42
29896	-0.08	-179.93	-1.89	-140.79	0.12	179.86	1.93	175.68
29996	-0.08	179.85	1.71	72.59	0.11	179.86	1.92	178.46
30095	-0.10	-179.93	-1.91	-95.79	0.12	-179.92	-1.67	-60.49
30195	-0.10	-179.93	-1.91	-152.00	0.11	179.63	1.92	99.92
30296	-0.07	-179.93	-1.88	-170.69	0.12	179.86	1.93	153.43
30395	-0.06	179.85	1.73	64.39	0.11	179.86	1.92	171.15
30494	-0.09	-179.49	-1.90	-99.48	0.12	179.86	1.93	177.00
30596	-0.09	179.85	1.70	88.55	0.13	-179.69	-1.65	-63.10
30695	-0.06	179.85	1.73	150.13	0.12	179.86	1.93	100.75
30795	-0.08	-179.93	-1.88	-72.88	0.12	-179.69	-1.66	-88.73
30895	-0.10	-179.93	-1.91	-145.35	0.14	179.86	1.95	93.08
30995	-0.10	179.85	1.69	75.18	0.13	179.86	1.94	151.93
31095	-0.14	179.84	1.64	146.27	0.15	179.86	1.96	170.91
31195	-0.12	-179.71	-1.92	-75.58	0.14	179.64	1.95	176.85
31296	-0.16	-179.71	-1.97	-146.59	0.15	179.86	1.96	178.90
31395	-0.14	-179.71	-1.95	-169.20	0.16	179.86	1.97	179.56
31497	-0.11	-179.71	-1.91	-176.38	0.14	179.86	1.95	179.76
31596	-0.13	-179.93	-1.94	-178.82	0.14	179.63	1.95	179.67
31697	-0.15	-179.93	-1.96	-179.59	0.16	179.86	1.97	179.81
31796	-0.14	-179.93	-1.95	-179.82	0.13	179.86	1.95	179.84
31897	-0.08	-179.93	-1.89	-179.88	0.14	179.86	1.95	179.85
31997	-0.12	-179.93	-1.93	-179.93	0.13	-179.92	-1.65	-68.46
32097	-0.14	-179.93	-1.95	-179.93	0.15	179.86	1.96	103.22
32197	-0.14	-179.93	-1.95	-179.93	0.15	179.63	1.96	156.14
32297	-0.09	-179.93	-1.90	-179.92	0.13	-179.92	-1.65	-76.99
32397	-0.15	179.62	1.63	69.89	0.13	-179.69	-1.66	-148.35
32497	-0.12	-179.93	-1.93	-103.98	0.14	179.64	1.95	79.93
32596	-0.15	-179.93	-1.96	-156.94	0.13	-179.92	-1.65	-101.22
32697	-0.11	-179.93	-1.91	-172.98	0.14	179.86	1.95	95.06
32796	-0.13	-179.71	-1.93	-177.69	0.15	179.64	1.96	154.22
32898	-0.15	179.85	1.64	72.78	0.15	-179.69	-1.64	-79.71
32996	-0.14	-179.93	-1.95	-104.54	0.14	179.86	1.95	102.42
33097	-0.10	-179.71	-1.90	-157.35	0.14	179.86	1.95	156.85
33197	-0.12	-179.71	-1.93	-173.10	0.14	179.64	1.95	172.89
33298	-0.14	179.85	1.65	75.73	0.14	-179.92	-1.64	-75.85
33397	-0.12	-179.93	-1.93	-104.79	0.13	179.86	1.94	104.71
33498	-0.09	-179.93	-1.90	-157.92	0.13	-179.47	-1.65	-96.27
33597	-0.04	-179.93	-1.85	-173.50	0.13	179.86	1.94	99.32
33697	-0.11	179.85	1.68	77.15	0.15	179.86	1.96	156.46
33798	-0.07	-179.93	-1.88	-105.49	0.14	179.86	1.95	173.08
33898	-0.05	179.85	1.74	97.55	0.14	179.86	1.95	177.90
33998	-0.07	179.85	1.72	156.19	0.14	-179.92	-1.65	-77.09
34098	-0.09	-179.93	-1.90	-83.71	0.14	-179.92	-1.64	-150.48
34199	-0.06	179.85	1.73	104.68	0.13	179.86	1.95	85.63
34298	-0.01	-179.93	-1.81	-99.04	0.16	-179.92	-1.63	-104.45
34400	-0.13	179.62	1.65	100.69	0.17	-179.92	-1.61	-158.55
34499	-0.09	-179.93	-1.90	-100.76	0.18	179.63	1.99	84.24
34600	-0.08	-179.93	-1.89	-157.68	0.18	-179.69	-1.60	-105.52
34699	-0.04	179.85	1.76	85.35	0.17	-179.92	-1.62	-159.09
34799	-0.06	-179.93	-1.86	-105.93	0.18	179.86	2.00	85.31
34898	-0.09	-179.93	-1.89	-159.37	0.18	179.86	2.00	153.58
34998	-0.05	-179.93	-1.85	-174.23	0.18	179.86	2.00	172.58
35097	-0.04	-179.93	-1.85	-178.36	0.18	179.86	2.00	177.85
35197	-0.06	179.85	1.74	81.38	0.17	179.86	1.99	179.31
35297	-0.07	179.85	1.72	152.87	0.16	179.64	1.97	179.54
35397	-0.01	-179.93	-1.81	-89.10	0.17	-179.92	-1.62	-81.83
35497	-0.03	-179.93	-1.83	-155.24	0.16	179.86	1.97	108.71
35597	-0.05	-179.93	-1.86	-173.25	0.17	-179.92	-1.62	-101.73
35697	-0.07	-179.93	-1.87	-178.13	0.17	179.86	1.98	103.86
35798	-0.04	-179.93	-1.84	-179.44	0.16	179.63	1.97	159.26
35897	-0.05	179.85	1.74	83.58	0.17	-179.92	-1.62	-89.04
35997	-0.07	-179.93	-1.88	-109.59	0.16	179.86	1.97	108.07
36098	-0.06	-179.93	-1.87	-161.22	0.17	179.86	1.99	160.77
36197	-0.05	-179.93	-1.85	-174.97	0.18	179.86	1.99	174.80
36297	-0.06	-179.93	-1.86	-178.62	0.17	179.41	1.98	178.19
36398	-0.08	179.85	1.71	85.53	0.19	-179.92	-1.59	-85.70
36498	-0.08	-179.93	-1.88	-110.34	0.18	179.86	2.00	110.24
36597	-0.05	-179.71	-1.86	-161.58	0.18	179.86	1.99	161.67
36699	-0.05	179.85	1.75	90.99	0.17	-179.92	-1.61	-91.02
36798	-0.07	179.84	1.72	156.80	0.17	-179.69	-1.61	-156.70
36898	-0.05	-179.93	-1.86	-92.92	0.18	-179.92	-1.61	-173.92
36998	-0.03	179.85	1.77	109.63	0.17	179.86	1.98	88.78
37098	-0.04	179.85	1.75	161.83	0.17	-179.92	-1.62	-110.99
37198	-0.06	179.85	1.73	175.24	0.18	179.86	1.99	105.52
37299	-0.05	179.84	1.74	178.67	0.17	179.63	1.98	160.76
37399	-0.02	-179.93	-1.82	-88.92	0.17	179.86	1.98	175.01
37498	-0.03	-179.71	-1.83	-156.75	0.17	-179.92	-1.61	-90.17
37600	-0.05	-179.93	-1.86	-174.10	0.19	-179.92	-1.59	-157.30
37699	-0.06	-179.71	-1.86	-178.30	0.18	179.86	2.00	95.21
37800	-0.04	179.85	1.76	90.26	0.18	-179.92	-1.60	-111.09
37899	-0.05	-179.93	-1.86	-112.59	0.18	179.86	1.99	107.34
38000	-0.07	-179.93	-1.87	-163.21	0.18	179.86	1.99	161.85
38099	-0.07	-179.93	-1.88	-175.79	0.19	179.86	2.01	175.40
38200	-0.06	-179.93	-1.87	-178.91	0.19	-179.92	-1.60	-92.30
38299	-0.08	179.85	1.71	91.69	0.19	179.63	2.01	112.82
38401	-0.11	179.85	1.68	158.25	0.21	-179.92	-1.57	-108.24
38499	-0.09	-179.71	-1.90	-97.24	0.21	179.86	2.03	109.57
38599	-0.08	179.85	1.72	112.48	0.21	-179.92	-1.57	-109.54
38699	-0.10	-179.71	-1.90	-108.93	0.21	179.86	2.03	109.75
38798	-0.12	-179.93	-1.93	-162.80	0.22	179.86	2.04	162.94
38897	-0.10	-179.93	-1.91	-175.80	0.21	179.86	2.02	175.78
38998	-0.08	-179.93	-1.89	-178.94	0.22	179.86	2.04	178.89
39096	-0.10	-179.93	-1.91	-179.70	0.23	179.86	2.04	179.63
39197	-0.11	179.85	1.67	94.26	0.23	-179.92	-1.55	-94.34
39297	-0.09	-179.93	-1.89	-114.89	0.22	-179.92	-1.56	-159.62
39396	-0.07	-179.93	-1.88	-164.56	0.21	179.64	2.03	99.45
39495	-0.09	-179.93	-1.90	-176.31	0.22	179.86	2.04	160.92
39596	-0.10	-179.71	-1.91	-178.91	0.21	179.41	2.02	175.07
39694	-0.08	179.85	1.72	95.95	0.20	179.86	2.02	178.74
39794	-0.07	-179.93	-1.87	-115.63	0.21	179.86	2.03	179.60
39894	-0.09	179.85	1.70	111.22	0.22	-179.92	-1.56	-96.42
39993	-0.11	-179.71	-1.92	-112.38	0.22	179.86	2.03	115.92
40092	-0.08	179.85	1.71	112.46	0.22	-179.92	-1.56	-111.69
40193	-0.07	-179.93	-1.87	-112.73	0.22	-179.92	-1.56	-164.24
40291	-0.09	179.62	1.70	112.66	0.22	-179.92	-1.56	-176.33
40391	-0.09	-179.93	-1.89	-113.15	0.22	179.86	2.04	98.57
40491	-0.07	179.85	1.72	113.21	0.21	-179.69	-1.56	-116.41
40590	-0.09	-179.93	-1.90	-113.50	0.23	179.63	2.05	112.54
40689	-0.12	179.84	1.67	113.58	0.24	-179.92	-1.54	-113.86
40790	-0.10	-179.71	-1.90	-113.69	0.23	179.64	2.04	113.57
40888	-0.08	-179.93	-1.89	-165.07	0.22	-179.92	-1.56	-114.09
40988	-0.10	179.85	1.69	102.74	0.21	179.86	2.03	114.15
41088	-0.12	-179.93	-1.93	-116.97	0.23	179.86	2.05	165.23
41187	-0.10	-179.71	-1.91	-165.78	0.22	179.64	2.04	176.44
41286	-0.09	179.62	1.70	103.21	0.21	-179.92	-1.58	-101.08
41387	-0.11	-179.71	-1.91	-117.34	0.22	179.86	2.04	117.92
41485	-0.13	179.84	1.66	114.55	0.22	-179.92	-1.56	-114.48
41586	-0.11	179.84	1.68	165.55	0.22	179.86	2.04	115.41
41686	-0.08	-179.93	-1.88	-104.54	0.22	179.86	2.04	165.80
41785	-0.10	179.84	1.68	118.00	0.21	179.63	2.03	176.62
41884	-0.13	-179.93	-1.94	-115.37	0.22	-179.92	-1.56	-102.65
41985	-0.10	-179.93	-1.91	-165.98	0.22	179.86	2.04	118.84
42083	-0.15	-179.93	-1.96	-176.94	0.22	179.86	2.04	166.73
42184	-0.14	-179.93	-1.95	-179.29	0.24	179.86	2.07	177.05
42284	-0.14	-179.93	-1.96	-179.79	0.25	-179.69	-1.52	-103.43
42384	-0.11	-179.93	-1.92	-179.90	0.24	-179.92	-1.53	-163.62
42483	-0.13	-179.93	-1.94	-179.93	0.25	-179.92	-1.53	-176.46
42585	-0.15	-179.93	-1.96	-179.93	0.26	179.86	2.08	104.46
42685	-0.12	179.85	1.67	103.98	0.25	179.86	2.07	163.96
42785	-0.12	179.62	1.67	163.72	0.21	-179.92	-1.57	-107.65
42885	-0.07	-179.93	-1.88	-107.94	0.22	179.86	2.03	119.64
42986	-0.14	-179.48	-1.95	-164.56	0.21	179.63	2.03	167.11
43085	-0.13	179.85	1.66	108.19	0.22	179.86	2.04	177.21
43187	-0.11	-179.93	-1.92	-120.18	0.22	-179.92	-1.56	-105.86
43286	-0.11	179.85	1.68	117.84	0.23	-179.92	-1.55	-164.61
43387	-0.09	-179.71	-1.90	-118.42	0.21	179.86	2.03	108.91
43486	-0.11	179.85	1.68	118.62	0.23	-179.92	-1.54	-120.62
43587	-0.09	-179.93	-1.90	-118.85	0.21	179.64	2.03	118.20
43686	-0.08	-179.93	-1.89	-167.47	0.22	179.63	2.04	167.11
43787	-0.11	179.85	1.68	109.26	0.22	179.86	2.04	177.27
43886	-0.06	179.85	1.73	165.56	0.21	179.86	2.02	179.33
43987	-0.06	179.85	1.74	176.96	0.21	-179.92	-1.57	-107.40
44086	-0.11	-179.93	-1.92	-108.14	0.20	179.86	2.01	122.06
44187	-0.13	-179.71	-1.94	-165.36	0.20	-179.92	-1.58	-119.36
44286	-0.14	-179.93	-1.95	-177.02	0.21	-179.92	-1.57	-167.81
